Date,Time,Temperature,Humidity,Rainfall,Wind_Speed,Wind_Direction
2017-01-13,12:30,21,54.8,0.4,4.9,S
2017-01-13,18:30,21.4,82.6,0,0.4,N
2017-01-14,9:30,21.8,94.7,0,0.9,W
2017-01-14,12:30,21.7,57.7,0,5.6,SW
2017-01-14,18:30,22,85.8,0,0.5,N
2017-01-15,9:30,22.4,91,0,1.6,SW
2017-01-15,12:30,22.2,61.8,0,4.3,SW
2017-01-15,18:30,21.9,82.3,0,0,Calm
2017-01-16,9:30,22.5,88.6,0,1.5,S
2017-01-16,12:30,20.2,59.4,0.2,3.3,S
2017-01-16,18:30,19.9,87.9,0,0,Calm
2017-01-17,9:30,20.3,92.7,2.1,0.3,NW
2017-01-17,12:30,19.6,71.1,1.2,2.6,S
2017-01-17,18:30,19.5,84,0.3,0,Calm
2017-01-18,9:30,20.1,95.2,2.1,0.1,N
2017-01-18,12:30,21.5,61.4,0.5,3.4,S
2017-01-18,18:30,21.8,77.4,0.3,0,Calm
2017-01-19,9:30,21.4,97.6,0,0,Calm
2017-01-19,12:30,22.7,55.1,0,3,SE
2017-01-19,18:30,22.2,77.2,1.5,0,Calm
2017-01-20,9:30,21.8,99.3,0.5,0,Calm
2017-01-20,12:30,23.4,61,0,4.1,S
2017-01-20,18:30,23,77.8,1.1,0,Calm
2017-01-21,9:30,22.7,91.3,0,1.3,SW
2017-01-21,12:30,23.5,55.9,0,3.5,SW
2017-01-21,18:30,23,76.7,1,0,Calm
2017-01-22,9:30,22.9,91.7,0.5,0.9,W
2017-01-22,12:30,22.6,61.1,0.7,2.8,S
2017-01-22,18:30,23,71.8,1.1,0,Calm
2017-01-23,9:30,22.5,94.2,0,0.2,N
2017-01-23,12:30,22.8,50.6,0,3.9,S
2017-01-23,18:30,23.1,72.2,0,0,Calm
2017-01-24,9:30,21.8,95.8,0,0,Calm
2017-01-24,12:30,23,53.6,0.1,3.3,S
2017-01-24,18:30,23.2,72.3,0.6,0,Calm
2017-01-25,9:30,22.2,93.7,0,0,Calm
2017-01-25,12:30,23.1,56.4,0,3.7,SW
2017-01-25,18:30,22.6,68.4,1,0.3,Calm
2017-01-26,9:30,22.4,91.2,0,0.6,NW
2017-01-26,12:30,23,53,0.9,4.4,S
2017-01-26,18:30,23.1,67.6,0,0.2,Calm
2017-01-27,9:30,23.1,89.1,0,0.4,NW
2017-01-27,12:30,23.6,55.8,0,4.2,W
2017-01-27,18:30,23.5,66.7,0,0.3,Calm
2017-01-28,9:30,23.1,85.2,0,1,NW
2017-01-28,12:30,22.2,57.5,0.2,4,S
2017-01-28,18:30,22,68.3,0,0,Calm
2017-01-29,9:30,22.3,84.7,0,0.7,NW
2017-01-29,12:30,22.5,52.5,0,3.8,SW
2017-01-29,18:30,22.1,72.7,0,0,Calm
2017-01-30,9:30,22.6,83.3,0,0.5,NW
2017-01-30,12:30,22.7,54.7,0,3.7,SW
2017-01-30,18:30,21.5,69.9,0.3,0,Calm
2017-01-31,9:30,22.4,76.5,0,1.8,S
2017-01-31,12:30,21.3,48.1,1.6,4.8,S
2017-01-31,18:30,21,68.5,1.6,0.1,Calm
2017-02-01,9:30,22.4,77.4,0,1.1,S
2017-02-01,12:30,21.4,51.7,0,5.2,W
2017-02-01,18:30,20.8,73.5,0.9,0.1,N
2017-02-02,9:30,22.4,80,0,1.8,S
2017-02-02,12:30,22.4,48.9,0.3,4.4,SW
2017-02-02,18:30,22.6,74.1,0,0.5,N
2017-02-03,9:30,22.9,82.3,0,1.3,SW
2017-02-03,12:30,22.5,58.2,0.2,5.3,SW
2017-02-03,18:30,23,76.9,0,1.3,W
2017-02-04,9:30,23.9,79.8,0,2,SW
2017-02-04,12:30,23.4,56.7,0,5.9,SW
2017-02-04,18:30,23.5,72.9,0,0.6,Calm
2017-02-05,9:30,23.5,80.3,0,2,SW
2017-02-05,12:30,24,58.8,0,4.2,SW
2017-02-05,18:30,23.3,70.4,1.4,0,Calm
2017-02-06,9:30,24,78.6,0,1.6,S
2017-02-06,12:30,23.4,55.6,0,3.7,S
2017-02-06,18:30,22.9,76.2,1.3,0.4,N
2017-02-07,9:30,23.5,83.9,0,1.8,SW
2017-02-07,12:30,24,59.6,0,4.8,SW
2017-02-07,18:30,23.9,71.5,0,0.9,N
2017-02-08,9:30,24.4,78,0,2.5,S
2017-02-08,12:30,24.3,58.7,0,5,SW
2017-02-08,18:30,23.5,72.5,0,0,Calm
2017-02-09,9:30,24.4,76.7,0,2.1,SW
2017-02-09,12:30,22.5,61.3,0,3.6,W
2017-02-09,18:30,22.4,76.9,0.2,0,Calm
2017-02-10,9:30,23.2,78.8,0,1.9,SW
2017-02-10,12:30,23.7,57.4,0,3.2,W
2017-02-10,18:30,23.7,75.2,0.5,0,Calm
2017-02-11,9:30,23.9,80.7,0,1.4,SW
2017-02-11,12:30,23.6,55.6,0,3.2,SW
2017-02-11,18:30,23.3,73.2,0,0,Calm
2017-02-12,9:30,23.2,82,0,0.9,NW
2017-02-12,12:30,25.4,50.3,0,3.4,W
2017-02-12,18:30,25,69.4,0,0.1,Calm
2017-02-13,9:30,25.3,73.1,0,1.2,W
2017-02-13,12:30,26,57.8,0,2.5,W
2017-02-13,18:30,25.6,67.4,0.5,0.2,Calm
2017-02-14,9:30,26,72.6,0,1.7,W
2017-02-14,12:30,26,55.7,0,2.9,W
2017-02-14,18:30,26,68.4,0,0,Calm
2017-02-15,9:30,25.9,76.7,0,1.4,W
2017-02-15,12:30,24.4,55.8,0,3.7,W
2017-02-15,18:30,23.9,67.7,0,0.1,Calm
2017-02-16,9:30,24.8,67.1,0,1.9,W
2017-02-16,12:30,26.2,46.1,0,4.9,W
